obs_id,pred_proba
955539,0.21869722
955540,0.30407745
955541,0.29376003
955551,0.22207089
955558,0.20705292
955559,0.15991841
955560,0.1538355
955561,0.13856421
955564,0.16108684
955565,0.13154499
955566,0.12086935
955567,0.108535625
955568,0.10557409
955575,0.12277349
955576,0.10506249
955577,0.10504593
955578,0.09038032
955579,0.08704293
955584,0.100298844
955585,0.08773196
955586,0.08773196
955587,0.084920235
955588,0.08364034
955595,0.09124799
955596,0.082563855
955597,0.07783146
955598,0.07783146
955599,0.069726
955603,0.066760615
955604,0.064315975
955605,0.0187739
955854,0.16731718
955855,0.1460288
955856,0.13742909
955857,0.116086945
955858,0.11679399
955859,0.11093319
955860,0.10604455
955865,0.08540201
956003,0.38964522
956004,0.30959144
956005,0.31988952
956006,0.1813975
956007,0.25440183
956013,0.36074412
956014,0.2837152
956015,0.29375494
956016,0.1978421
956017,0.2419921
956028,0.23072773
956029,0.22944358
956030,0.09362713
956031,0.11849433
956032,0.15916851
956039,0.23445347
956040,0.19144772
956041,0.14178051
956042,0.12606707
956043,0.07732927
956044,0.08971347
956045,0.09080036
956052,0.1565998
956053,0.077930756
956054,0.17122655
956055,0.100086026
956056,0.08695996
956060,0.24907279
956061,0.1093428
956062,0.16317417
956063,0.16317417
956064,0.1313231
956065,0.13085186
956066,0.13651249
956073,0.18476593
956074,0.17099622
956075,0.12963907
956076,0.12958199
956077,0.12935439
956078,0.12970918
956086,0.15476279
956087,0.17262377
956088,0.13226184
956089,0.1690168
956090,0.13187087
956104,0.15428418
956105,0.13172741
956106,0.16666318
956107,0.13172741
956108,0.12925668
956112,0.14506233
956113,0.15055093
956114,0.124951325
956115,0.19627252
956116,0.17433067
956117,0.1726318
956118,0.13996276
956119,0.1204591
956120,0.15120898
956121,0.1170258
956122,0.16220833
956123,0.1170258
956127,0.17164
956128,0.16215104
956129,0.14815593
956130,0.13230245
956131,0.12976556
956138,0.16038315
956139,0.14878038
956140,0.121048056
956141,0.14823624
956142,0.15638037
956143,0.1544638
956146,0.14142197
956147,0.114741944
956148,0.122961335
956149,0.12317835
956150,0.15388805
956151,0.18720993
956152,0.13039069
956153,0.12105846
956154,0.1278648
956161,0.12474226
956162,0.12785484
956163,0.09810038
956164,0.12229873
956167,0.13084202
956169,0.16290611
956170,0.13600601
956171,0.119031705
956172,0.10824777
956173,0.101771854
956174,0.080475986
956388,0.15402864
956413,0.12732099
956414,0.12620635
956415,0.11210194
956416,0.1054227
956463,0.17495012
956464,0.1466384
956465,0.13576019
956466,0.12257805
956467,0.115355685
956468,0.10847141
956488,0.025170492
956539,0.15664259
956540,0.13268384
956541,0.12601234
956542,0.11118675
956548,0.095298864
956579,0.21294416
956580,0.1792627
956581,0.19165301
956582,0.13894244
956583,0.12922746
956584,0.12241508
956585,0.11318133
956586,0.10587026
956587,0.094338216
956588,0.09176613
956589,0.09106755
956590,0.0814707
956602,0.053700015
956603,0.068450585
956931,0.24390094
956932,0.37950504
956933,0.3359587
956934,0.25739825
956935,0.14070727
956936,0.23785245
956938,0.2828381
956939,0.16725454
956940,0.14572254
956941,0.20432821
956942,0.21570954
956943,0.19370966
956988,0.3875832
956989,0.40970132
956990,0.26138237
956991,0.35998142
956992,0.34591797
956993,0.2145274
956994,0.2021619
956995,0.30515254
956997,0.19602585
956998,0.13251132
956999,0.12620209
957000,0.1149123
957001,0.099473305
957002,0.089148395
957003,0.069860615
957004,0.069860615
957005,0.069860615
957006,0.059473183
957007,0.058633916
957012,0.06987529
957013,0.057602894
957014,0.057061393
957015,0.055016495
957016,0.06662228
957017,0.05766715
957018,0.05818493
957019,0.056322288
957020,0.056322288
957021,0.05431266
957022,0.06152181
957023,0.053603295
957024,0.053603295
957025,0.053603295
957026,0.053401798
957027,0.060653638
957028,0.0583589
957034,0.083196454
957035,0.0678989
957036,0.05894069
957043,0.26178184
957044,0.18137203
957045,0.11230355
957046,0.14999641
957047,0.14075395
957054,0.12461516
957055,0.08565414
957056,0.07736143
957057,0.04785745
957058,0.07483992
957059,0.08420439
957067,0.10178957
957068,0.09348555
957069,0.116366245
957070,0.122252904
957071,0.088860534
957072,0.108282655
957075,0.04513548
957076,0.03409811
957077,0.081021115
957078,0.08656642
957079,0.08639266
957080,0.100751035
957081,0.10622904
957082,0.07314654
957083,0.09264939
957084,0.09954475
957086,0.07765254
957087,0.10707459
957088,0.10329139
957089,0.11679861
957090,0.10314327
957091,0.05685021
957092,0.13233273
957093,0.058129624
957094,0.046863176
957095,0.085703455
957096,0.056896705
957097,0.12818284
957098,0.07499116
957099,0.09407996
957100,0.077967115
957101,0.12196919
957102,0.09184955
957104,0.310755
957105,0.18342656
957106,0.20641495
957107,0.17323709
957108,0.15932113
957114,0.24695355
957115,0.09197472
957116,0.0819482
957117,0.12159114
957118,0.07238844
957119,0.09864902
957127,0.15242496
957128,0.09375655
957129,0.13628292
957130,0.15796365
957131,0.075401716
957132,0.09280661
957133,0.06338262
957141,0.13349837
957142,0.0855731
957143,0.081535354
957144,0.0918739
957145,0.09186157
957154,0.11462247
957155,0.07579933
957156,0.06661187
957157,0.10280033
957158,0.09239905
957159,0.13859753
957160,0.08856939
957161,0.09078381
957162,0.09566049
957163,0.07234094
957164,0.11048319
957169,0.13428685
957170,0.099590026
957171,0.111987405
957172,0.07595272
957173,0.10214083
957174,0.10639614
957175,0.10072734
957176,0.09775722
957177,0.11774552
957178,0.099637896
957179,0.09891451
957180,0.09891451
957181,0.083651245
957182,0.09891451
957183,0.10271351
957184,0.10306596
957185,0.0823494
957186,0.11036364
957187,0.09783448
957188,0.07800217
957208,0.050291717
957209,0.1496741
957210,0.1496741
957211,0.1496741
957212,0.1496741
957213,0.10117377
957214,0.1496741
957215,0.06340082
957216,0.1496741
957217,0.1496741
957218,0.15236653
957219,0.15846603
957220,0.16189614
957221,0.13955484
957222,0.13955484
957223,0.13955484
957224,0.13955484
957225,0.13955484
957231,0.04475279
957232,0.45254472
957233,0.36575478
957235,0.41180944
957236,0.33576658
957237,0.3217872
957238,0.30995813
957239,0.3013526
957243,0.33272755
957244,0.23688148
957245,0.23130278
957265,0.26729456
957266,0.21768169
957267,0.19517139
957268,0.19295682
957269,0.19208045
957289,0.21563694
957290,0.19208045
957291,0.15967353
957292,0.1545622
957293,0.1519123
957294,0.15155427
957323,0.15148035
957404,0.4663226
957405,0.3651534
957406,0.35222447
957407,0.3294474
957408,0.3160277
957409,0.30481607
957410,0.29707354
957411,0.28285995
957412,0.23694253
957413,0.23136285
957414,0.23136285
957415,0.21931644
957416,0.2020944
957417,0.19858591
957418,0.19847387
957419,0.19847387
957420,0.19847387
957421,0.17102182
957422,0.16889107
957430,0.18618216
957444,0.11579471
957445,0.12691572
957446,0.124811456
957447,0.14721018
957448,0.14721018
957458,0.17435464
957459,0.14637145
957460,0.14637145
957461,0.14637145
957462,0.14637145
957463,0.14637145
957471,0.16605689
957472,0.13975264
957473,0.13975264
957474,0.13975264
957475,0.13857189
957476,0.13841735
957485,0.15948799
957486,0.1353911
957487,0.13204435
957488,0.13204435
957489,0.13150166
957497,0.14911577
957498,0.13102238
957499,0.13102238
957500,0.13102238
957501,0.13102238
957502,0.13102238
957503,0.13102238
957510,0.14610146
957511,0.12024803
957512,0.12024803
957513,0.119512595
957514,0.119512595
957515,0.11699734
957522,0.13208184
957523,0.11699734
957524,0.11699734
957525,0.11699734
957543,0.025862962
957774,0.41491488
957775,0.21393725
957776,0.3459532
957777,0.3307194
957784,0.37905416
957785,0.30499232
957786,0.2964654
957787,0.28305364
957788,0.23711497
957797,0.26966968
957798,0.23111038
957799,0.21880428
957800,0.20161207
957801,0.19934253
957817,0.22823526
957818,0.19844428
957819,0.19844428
957820,0.17177154
957821,0.16884264
957822,0.16884264
957841,0.18946025
957842,0.16845265
957843,0.16167435
957844,0.1588817
957845,0.1588817
957846,0.15712956
957853,0.1616701
957854,0.15039603
957855,0.13410857
957856,0.13278756
957857,0.13250303
957868,0.32859218
957869,0.28179425
957870,0.27051985
957871,0.25007284
957872,0.24151894
957873,0.2327408
957874,0.22557822
957876,0.17339268
957959,0.14635876
957960,0.1230515
958027,0.355784
958028,0.16916126
958029,0.16395944
958030,0.18999662
958031,0.11586282
958032,0.21066228
958033,0.15282916
958034,0.10478518
958035,0.15830265
958036,0.09880511
958037,0.080681235
958038,0.11740102
958039,0.08195117
958048,0.01629896
958324,0.2110435
958331,0.4028711
958332,0.38042283
958333,0.40009165
958334,0.14285286
958335,0.3258161
958344,0.2646838
958345,0.31258538
958346,0.18089187
958347,0.25035852
958351,0.259669
958352,0.2052591
958353,0.2112131
958354,0.20295835
958355,0.122503266
958356,0.1826569
958362,0.1779766
958363,0.14964616
958364,0.15601619
958365,0.12759973
958366,0.1374761
958373,0.19667578
958374,0.15817137
958375,0.07424833
958376,0.13748802
958396,0.18911989
958397,0.12392203
958398,0.10578667
958399,0.17231536
958400,0.13847901
958405,0.11880914
958406,0.11605367
958409,0.11810294
958410,0.072614335
958411,0.1016274
958412,0.08382212
958413,0.12073278
958414,0.085041165
958415,0.13008806
958421,0.124919854
958422,0.112444595
958423,0.14663593
958424,0.1345563
958433,0.108242996
958475,0.38628483
958476,0.23538317
958484,0.36317056
958485,0.25972572
958486,0.33607283
958487,0.2476574
958488,0.32253954
958490,0.26925743
958491,0.2505067
958492,0.23852777
958493,0.13365328
958494,0.10694158
958495,0.09931133
958504,0.21902883
958505,0.15682298
958506,0.09175966
958507,0.20072792
958508,0.16729982
958512,0.12730496
958513,0.10149096
958514,0.075428896
958515,0.15785907
958516,0.099408075
958518,0.10122329
958519,0.12193283
958520,0.08539122
958521,0.12746692
958522,0.15153116
958523,0.14608933
958524,0.12746692
958530,0.12763196
958531,0.11498447
958532,0.14441982
958533,0.109631926
958534,0.109631926
958537,0.13259377
958538,0.14227447
958539,0.0672557
958540,0.06540119
958541,0.07429908
958542,0.11932375
958549,0.09358667
958550,0.1207664
958551,0.10475952
958552,0.09462764
958562,0.016214542
958581,0.0728764
958590,0.13308725
958846,0.33501408
958847,0.3167278
958848,0.2698376
958849,0.15984118
958850,0.14460598
958851,0.10461977
958853,0.13622063
958854,0.10238801
958896,0.35463917
958897,0.27201468
958898,0.22553092
958899,0.19809559
958900,0.19120614
958901,0.12509392
958928,0.18159571
958929,0.1666418
958930,0.14705968
958962,0.24524413
958963,0.21460028
958964,0.1974988
958965,0.25182015
958970,0.23410043
958971,0.17596617
959004,0.020248566
959047,0.1309288
959048,0.095348746
959049,0.09913141
959050,0.16718666
959096,0.30651656
959097,0.197742
959098,0.2677981
959099,0.20910028
959100,0.17242768
959109,0.15033126
959110,0.18501692
959120,0.07906623
959162,0.07468684
959163,0.13562684
959216,0.32049903
959217,0.31559741
959218,0.26246724
959219,0.1522563
959220,0.13790752
959221,0.09769196
959222,0.13727206
959223,0.08941014
959362,0.24324931
959363,0.26392806
959364,0.2931348
959365,0.24055806
959366,0.23319355
959367,0.23054245
959368,0.1844601
959369,0.20476408
959381,0.16733421
959382,0.20375413
959383,0.20375413
959384,0.16177867
959385,0.16663088
959386,0.1416493
959399,0.028899197
959533,0.132812
959534,0.038004216
959546,0.28985053
959547,0.24010992
959548,0.21592766
959549,0.25347263
959550,0.19471048
959551,0.20133992
959552,0.14455867
959553,0.15409438
959559,0.28736454
959560,0.15182921
959561,0.21011207
959562,0.20895302
959563,0.1167684
959564,0.13347647
959572,0.1390054
959573,0.096844964
959574,0.11293826
959575,0.09347267
959576,0.10575512
959577,0.11417573
959583,0.091300495
959584,0.08749692
959585,0.11789229
959586,0.07581457
959587,0.08271843
959588,0.104703255
959589,0.092125684
959590,0.07094825
959591,0.020437114
959674,0.112683296
959675,0.095690124
959700,0.28751642
959706,0.21694687
959707,0.22377732
959720,0.04751421
959812,0.21343847
959813,0.15979064
959814,0.10023092
959815,0.13983122
959816,0.07098208
959817,0.21467641
959818,0.10616857
959819,0.09161625
959820,0.14297885
959821,0.09453732
959822,0.09788872
959823,0.08132175
959824,0.08163939
959825,0.047704052
959826,0.1541191
959827,0.08393551
959828,0.082273476
959829,0.0615818
959830,0.08644352
959925,0.38804027
959926,0.24309134
959927,0.28304183
959928,0.2821331
959929,0.08899337
959930,0.19907868
959931,0.15882368
959932,0.13419579
959933,0.1599675
959934,0.192367
959935,0.11809836
959936,0.19732328
959937,0.080145046
959938,0.12418181
959942,0.16717899
959943,0.0611786
959944,0.08936028
959945,0.063131236
959946,0.045173503
959947,0.07737402
959952,0.13740452
959953,0.112379014
959954,0.07128059
959955,0.15784702
959964,0.09390569
960058,0.4497478
960059,0.3349653
960060,0.28017566
960061,0.2644941
960062,0.2673378
960063,0.27151647
960064,0.2706473
960065,0.26536798
960066,0.18465933
960067,0.15248753
960068,0.16107522
960069,0.14882259
960070,0.18300988
960071,0.089772835
960072,0.13069613
960073,0.1121071
960074,0.09506618
960075,0.12869774
960091,0.110332645
960092,0.15067188
960093,0.12529345
960094,0.11571573
960095,0.10789738
960096,0.10015215
960097,0.10591626
960143,0.29600683
960146,0.157811
960147,0.16539635
960148,0.17823477
960149,0.14349559
960161,0.036507893
960218,0.13357301
960227,0.08020963
960305,0.19756228
960306,0.09635447
960307,0.1520752
960416,0.2793068
960425,0.15825553
960426,0.17075796
960427,0.11261584
960428,0.16149011
960429,0.10930758
960430,0.17454036
960451,0.02046972
960494,0.2917637
960495,0.17423774
960496,0.2798139
960502,0.24443538
960503,0.1703331
960504,0.1515019
960505,0.22851942
960506,0.120201685
960507,0.17255086
960522,0.13249722
960537,0.11694175
960538,0.10679698
960539,0.10317413
960540,0.16381586
960544,0.06894064
960585,0.24145983
960586,0.14813183
960587,0.12818807
960588,0.20343898
960589,0.14968058
960590,0.18491296
960591,0.116688654
960592,0.10293636
960618,0.016896978
960662,0.23519374
960671,0.25727373
960672,0.20287035
960673,0.25543055
960674,0.20018761
960675,0.21145889
960676,0.12915598
960677,0.17083791
960678,0.10830951
960688,0.10072734
960689,0.116450876
960690,0.11700278
960691,0.1421674
960692,0.11881826
960693,0.13032013
960707,0.10850537
960708,0.118156224
960709,0.12785481
960710,0.18293025
960721,0.108810075
960722,0.08523084
960723,0.1360046
960724,0.10806241
960725,0.13495451
960745,0.13892427
960746,0.0998841
960747,0.16106191
960748,0.089523196
960749,0.08172378
960750,0.13168557
960766,0.1200251
960767,0.094462104
960768,0.13722758
960769,0.10627923
960770,0.09357494
960771,0.09207422
960780,0.10789307
960781,0.07366385
960782,0.08687598
960783,0.106184244
960925,0.15857339
960926,0.2568868
960927,0.14043893
960928,0.21121742
960929,0.18324696
960930,0.19928388
960931,0.09746808
960932,0.15951581
960933,0.11817481
960934,0.11071267
960935,0.087724745
960936,0.09352373
960937,0.07429492
961005,0.29466787
961006,0.23179048
961007,0.23535848
961008,0.23632933
961009,0.19938263
961010,0.19077104
961017,0.13068056
961031,0.030655066
961088,0.1952334
961089,0.2544863
961115,0.18921633
961337,0.23646063
961338,0.25618184
961339,0.19881521
961340,0.20776503
961341,0.2670396
961342,0.12850724
961343,0.12001293
961344,0.114410646
961345,0.10081094
961353,0.29559612
961354,0.2826979
961355,0.23320648
961356,0.23167606
961357,0.1977601
961358,0.22817084
961359,0.13719256
961360,0.08153809
961361,0.1741203
961368,0.2285021
961369,0.16747876
961370,0.20278938
961371,0.2023863
961372,0.16213635
961373,0.16989794
961374,0.13048919
961375,0.14856413
961376,0.20328061
961377,0.12951691
961378,0.16317911
961379,0.14186879
961380,0.17976005
961381,0.14352942
961382,0.11794675
961387,0.035508435
961390,0.41404328
961391,0.32552695
961392,0.31161022
961393,0.28982702
961394,0.2818605
961395,0.27080265
961396,0.2635963
961397,0.31446558
961398,0.23401926
961399,0.21373758
961400,0.21687825
961401,0.20236725
961402,0.18615879
961403,0.1986192
961404,0.16882151
961405,0.16882151
961406,0.16882151
961407,0.14510198
961408,0.16659816
961409,0.14005503
961410,0.1377779
961411,0.14256261
961412,0.13603142
961413,0.13431889
961414,0.13478425
961415,0.1549859
961416,0.12705813
961417,0.10921783
961418,0.1347263
961419,0.13706104
961420,0.12638143
961421,0.11295452
961422,0.15451443
961423,0.12700598
961424,0.13387942
961425,0.14416182
961426,0.12363055
961427,0.124906875
961428,0.11588834
961429,0.091699556
961437,0.023861332
961626,0.17879352
961631,0.26165113
961632,0.2590273
961633,0.33323702
961634,0.29068092
961635,0.31167993
961643,0.33299506
961644,0.30321363
961645,0.29287195
961646,0.080998234
961647,0.17388053
961648,0.13992871
961649,0.2024694
961650,0.19984517
961651,0.1928481
961652,0.13855064
961653,0.19607446
961679,0.04697687
961782,0.28814694
961788,0.36184314
961789,0.30187845
961790,0.28637663
961791,0.276663
961792,0.2680041
961808,0.29626337
961809,0.24913664
961810,0.21591173
961811,0.21069054
961812,0.21069054
961828,0.23031814
961829,0.18978466
961830,0.18643993
961831,0.18406515
961833,0.1860634
961834,0.18306334
961835,0.15103495
961836,0.16863212
961849,0.14079167
962114,0.15495631
962115,0.3002157
962116,0.24177895
962117,0.11053208
962118,0.24206316
962133,0.107387766
962134,0.14229937
962135,0.12862991
962149,0.036855448
962238,0.13107373
962239,0.17827204
962240,0.116905846
962241,0.13582805
962262,0.11870101
962271,0.051315
962308,0.2812768
962309,0.2993725
962310,0.21626492
962311,0.19723202
962312,0.2507824
962313,0.15913878
962314,0.15703811
962315,0.17229518
962320,0.24393079
962321,0.10650632
962322,0.12472318
962323,0.15153253
962324,0.13919765
962325,0.14267658
962326,0.11671143
962327,0.14212696
962328,0.09987519
962329,0.11531536
962330,0.088999465
962331,0.15133582
962332,0.08423703
962333,0.11349422
962334,0.15781309
962335,0.081075504
962336,0.11812141
962337,0.18649556
962338,0.10601443
962339,0.12197365
962340,0.10601443
962341,0.10833233
962342,0.08493632
962343,0.080577984
962344,0.18577395
962345,0.08134532
962346,0.1254429
962347,0.13968135
962348,0.07800545
962349,0.10005054
962350,0.0953674
962351,0.09048359
962352,0.10876486
962353,0.07651717
962354,0.099207714
962355,0.07792395
962356,0.09949813
962357,0.1075404
962358,0.09686692
962359,0.06310781
962360,0.08613128
962361,0.0762207
962362,0.087366164
962363,0.067035615
962364,0.08485549
962365,0.06743258
962366,0.08084505
962371,0.015315794
962580,0.23149292
962581,0.27712414
962582,0.2567592
962583,0.17631795
962602,0.24364589
962603,0.20525517
962604,0.23129447
962631,0.14077395
962632,0.15408525
962633,0.12779257
962634,0.14762604
962653,0.17178749
962654,0.096236646
962655,0.123452805
962656,0.10467801
962657,0.13023597
962658,0.094528496
962684,0.101135686
962685,0.116160676
962686,0.068244345
962687,0.09553756
962715,0.074952714
962756,0.2837383
962757,0.18463756
962758,0.15379646
962759,0.18258387
962773,0.20377408
962774,0.13175398
962775,0.17387666
962776,0.12543325
962777,0.12622169
962778,0.09015309
962779,0.12091649
962780,0.09742383
962816,0.21764183
962849,0.20306613
962850,0.13987984
962851,0.1344323
962852,0.106760696
962853,0.1415562
962854,0.114461966
962874,0.022289589
911612,0.084904365
911732,0.5536281
911733,0.48965803
911734,0.44690487
911735,0.3214724
911736,0.24640046
911737,0.22605449
911738,0.23398215
911739,0.21908672
911740,0.30313385
911741,0.11614941
911742,0.07864447
911743,0.06694918
911744,0.13164943
911745,0.061251275
911746,0.075865865
911747,0.13553305
911748,0.12773551
911749,0.055124793
911750,0.0828541
911751,0.07707348
911752,0.08960567
911753,0.09241362
911754,0.0834659
911755,0.08160513
911756,0.10647301
911757,0.1062892
911758,0.07514067
911759,0.060357925
911760,0.06532863
911761,0.07536537
911762,0.060541313
911763,0.10695825
911764,0.048884507
911765,0.08277417
911766,0.06532863
911767,0.060399268
911768,0.08100464
911769,0.1100809
911770,0.05683378
911771,0.06898591
911772,0.059402876
911773,0.097193696
911774,0.06644042
911775,0.10333189
911776,0.06644042
911782,0.09584761
911809,0.19263248
911815,0.15511794
911816,0.13985868
911817,0.097374454
911821,0.020983554
911822,0.329703
911823,0.26017195
911824,0.2490709
911825,0.23099853
911826,0.19546318
911827,0.13403882
911828,0.19809584
911829,0.12344807
911830,0.16431673
911831,0.08486843
911832,0.17055324
911833,0.095622554
911834,0.068288706
911835,0.11135744
911836,0.066878326
911837,0.12799534
911838,0.07745163
911839,0.08504302
911840,0.092458196
911841,0.1027935
911842,0.0913827
911855,0.22377488
911856,0.09431836
911857,0.19908437
911858,0.14559986
911859,0.116857514
911860,0.1211505
911861,0.11653068
911862,0.09940236
911863,0.10260873
911864,0.07828355
911865,0.11469923
911877,0.11859655
911878,0.081310675
911879,0.050726485
911880,0.10225165
911881,0.07134407
911882,0.134269
911883,0.057750903
911884,0.07243533
911890,0.07495764
911891,0.09703611
911892,0.06442912
911893,0.07073533
911894,0.05376867
911895,0.08606823
911905,0.11172593
911906,0.06533088
911907,0.072120406
911908,0.09245356
911909,0.09245356
911910,0.08119253
911911,0.06276051
911912,0.09245356
911922,0.07843358
911923,0.062435783
911924,0.079265065
911925,0.08293886
911926,0.091176644
911927,0.08771702
911933,0.10840045
911934,0.08664344
911935,0.08601622
911936,0.07187278
911937,0.07187278
911938,0.06402597
911945,0.068339705
911946,0.085682236
911947,0.07067715
911948,0.085682236
911949,0.074024014
911950,0.0675656
911951,0.08121995
911957,0.09567409
911958,0.083948724
911959,0.076043256
911960,0.06231475
911961,0.05305852
911962,0.10321978
911963,0.08861147
911967,0.09867413
911968,0.082911335
911969,0.08333069
911970,0.045209706
911975,0.083328635
912028,0.020590354
912226,0.01735547
912459,0.2616664
912460,0.22739401
912461,0.21141309
912462,0.19816719
912463,0.1760961
912464,0.17252694
912497,0.14947979
912498,0.12636903
912499,0.11964983
912500,0.1116135
912501,0.03780286
912502,0.069753036
912503,0.05740659
912504,0.073574975
912692,0.02422609
912856,0.27946165
912863,0.29035512
912864,0.24235387
912865,0.22327907
912866,0.12400463
912867,0.15546875
912868,0.20652197
912869,0.16502012
912870,0.14420506
912871,0.12859055
912872,0.08400773
912873,0.122079045
912874,0.11858103
913052,0.23169193
913053,0.13205367
913054,0.13795646
913055,0.21124448
913056,0.16912961
913057,0.12050357
913058,0.19228438
913059,0.10803929
913060,0.15104334
913061,0.07920022
913062,0.17306498
913063,0.14353463
913064,0.060774907
913065,0.11958295
913066,0.094721526
913236,0.26033533
913237,0.23635986
913238,0.13169855
913239,0.13532515
913240,0.11626932
913241,0.155824
913242,0.19907801
913243,0.15966508
913244,0.1528691
913245,0.07748846
913246,0.15466222
913247,0.076401256
913248,0.11093206
913249,0.1583119
913250,0.063928805
913251,0.08936645
913252,0.07412126
913276,0.110159025
913277,0.10941628
913278,0.06392736
913279,0.08326092
913280,0.088057466
913281,0.057956308
913282,0.05571966
913295,0.082545966
913296,0.10612132
913297,0.10154084
913298,0.050404657
913310,0.029031584
913577,0.10512209
913578,0.098708466
913579,0.09824976
913580,0.12904944
913583,0.11126353
913584,0.26463553
913585,0.12890208
913586,0.25472993
913898,0.012493805
914019,0.21892132
914020,0.12529688
914021,0.18653047
914022,0.15038581
914023,0.17050727
914024,0.08994443
914025,0.14594506
914026,0.15775822
914027,0.06271029
914028,0.09002689
914029,0.078032926
914030,0.0745592
914031,0.06791363
914032,0.06702279
914033,0.04418862
914034,0.04105082
914035,0.025513444
914291,0.18514988
914303,0.23891743
914304,0.21062596
914305,0.19406052
914306,0.13177173
914307,0.21802709
914322,0.16163753
914323,0.07995889
914447,0.281048
914448,0.24141985
914449,0.21644098
914450,0.17858587
914451,0.12923703
914452,0.17723426
914453,0.16054873
914454,0.1103827
914455,0.10048655
914456,0.10432177
914457,0.11060609
914458,0.09307861
914459,0.09478079
914460,0.10389615
914461,0.062659174
914462,0.063092925
914463,0.12961009
914464,0.06644506
914465,0.11293233
914466,0.1095787
914467,0.07391314
914468,0.057816684
914469,0.057495374
914470,0.08795113
914471,0.07643559
914977,0.33119375
914978,0.21504769
914979,0.22156948
914980,0.22932832
914981,0.22977965
914982,0.1751258
914983,0.13824879
914984,0.09062548
914985,0.08203439
915765,0.18074717
915766,0.23043033
915767,0.21126491
915768,0.21298385
915769,0.18576351
915770,0.18468025
915771,0.17851552
915784,0.19711746
915785,0.13385117
915786,0.12939255
915787,0.12939255
915788,0.1238426
915793,0.12314772
915794,0.10946083
915795,0.1084805
915796,0.10783571
915797,0.10783571
915798,0.090543084
915799,0.07669918
915800,0.054745033
915801,0.07953004
915847,0.020512845
916807,0.057394005
916815,0.16706343
916816,0.06731775
916817,0.07630375
916818,0.07691085
916819,0.059512433
916820,0.054893672
916829,0.03182141
916830,0.04576685
916831,0.04033272
916832,0.045232672
916833,0.05708605
916853,0.07162751
916854,0.026338883
916976,0.22183861
916977,0.18355457
916978,0.17132103
916979,0.16036625
916980,0.15028977
917004,0.16192743
917005,0.101139955
917006,0.058363486
917032,0.03869254
917410,0.27083373
917411,0.22643062
917412,0.22577362
917413,0.10468478
917414,0.09736586
917415,0.092607364
917416,0.17427833
917417,0.08152222
917418,0.0715162
917419,0.13588993
917420,0.13542937
917421,0.06325007
917422,0.055694904
917435,0.02479846
917508,0.08646051
917509,0.066250905
917510,0.02734731
917784,0.13100912
917805,0.10165598
917806,0.075638264
917807,0.07088716
917808,0.113274045
917809,0.069316186
917810,0.068585515
917811,0.09148059
917838,0.054678425
917839,0.048160188
917840,0.050442968
917841,0.082926996
917842,0.028579907
917843,0.04882197
917858,0.036277924
917859,0.036541462
917860,0.054755464
917861,0.052860018
917973,0.13617148
917974,0.24980727
917975,0.07658418
917976,0.2509116
917977,0.14633258
917978,0.15419646
917979,0.2533848
917980,0.2131058
917981,0.2044207
917982,0.10198717
917983,0.14012337
917984,0.100446165
917985,0.08439771
917986,0.0881427
917987,0.11390738
917988,0.08339708
918004,0.20286992
918005,0.16693857
918006,0.114429876
918007,0.09629531
918008,0.1937693
918009,0.19773532
918010,0.14920186
918011,0.09076472
918017,0.057771794
918018,0.07290714
918024,0.08372431
918025,0.058225065
918026,0.057838812
918027,0.08243619
918028,0.039421055
918029,0.08167967
918030,0.057030164
918032,0.092293665
918033,0.07788828
918034,0.050341494
918035,0.051135443
918036,0.045921497
918037,0.04906447
918038,0.048042733
918039,0.07499844
918040,0.047834963
918041,0.079847574
918042,0.046427485
918043,0.0650488
918044,0.041254207
918368,0.06911459
918369,0.09310931
918370,0.085029
918371,0.069460936
918372,0.09754264
918495,0.25321496
918496,0.13732168
918497,0.2371433
918498,0.13281886
918499,0.20257998
918500,0.14983624
918502,0.07651989
918503,0.124490984
918504,0.21941474
918505,0.13625966
918506,0.04476243
918507,0.07005497
918508,0.07730318
918595,0.24755406
918596,0.19457369
918597,0.1135617
918602,0.25028706
918603,0.110205114
918604,0.12467487
918605,0.26023135
918606,0.21528088
918607,0.16478239
918608,0.15959574
918624,0.074347176
918625,0.101950325
918626,0.08471486
918627,0.11452658
918656,0.0559927
918657,0.07024667
918658,0.057517778
918735,0.30779195
918736,0.18530975
918737,0.12578017
918738,0.107707486
918739,0.16039139
918740,0.13107873
918741,0.18645822
918742,0.1263032
918759,0.2025107
918760,0.19223534
918761,0.115298085
918763,0.4203958
918764,0.31548342
918765,0.3503139
918766,0.34657896
918767,0.33111256
918768,0.27435303
918769,0.18572249
918770,0.07573601
918771,0.15437652
918772,0.17925936
918773,0.15102446
918774,0.07382681
918775,0.11821883
918776,0.094135016
918777,0.16569482
918782,0.14750968
918838,0.59408057
918851,0.36433488
918852,0.33200246
918853,0.1362838
918854,0.10901756
918855,0.19831854
918856,0.14267036
918857,0.07656125
918858,0.06711967
918859,0.11123916
918860,0.21794929
918861,0.17541392
918862,0.094886884
918863,0.23297624
918864,0.09320244
918879,0.09637156
918880,0.0677182
919040,0.07659839
919041,0.053302284
919088,0.029011302
919134,0.18384318
919135,0.12914495
919136,0.22393829
919137,0.094150916
919138,0.15459195
919139,0.12095125
919150,0.16545802
919151,0.14747968
919529,0.049562186
